CustomerID,Products0,Products1,Products2,Products3,Products4,PurchaseCount,PurchaseMin,PurchaseMax,PurchaseMean,PurchaseSum,Foreign,Cluster
13233.0,38.400000000000006,45.12,470.4,51.2,0.0,43,4.5600000000000005,46.8,14.072558139534884,605.12,0,0
13235.0,136.07999999999998,107.34,-359.31999999999994,83.5,133.57,59,-929.9,75.60000000000001,1.7147457627118656,101.17000000000009,0,0
13236.0,56.9,201.6,443.72,0.0,25.05,39,-7.5,40.56,18.64794871794872,727.27,0,0
13238.0,0.0,0.0,517.03,102.7,61.1,32,-19.9,104.0,21.2759375,680.83,0,0
13239.0,14.85,17.4,229.63,0.0,67.68,22,0.0,44.55,14.98,329.56,0,0
13240.0,0.0,65.55,592.7,1.65,3.75,67,1.65,30.6,9.905223880597015,663.65,0,0
13242.0,0.0,0.0,187.2,62.400000000000006,20.8,13,20.8,20.8,20.800000000000004,270.40000000000003,0,0
13243.0,85.46000000000001,42.95,381.76,50.05,39.85,58,1.25,34.0,10.346034482758622,600.07,0,0
13244.0,4.7,0.0,91.09,15.55,10.4,27,1.45,9.95,4.508888888888889,121.74,0,0
13245.0,42.9,54.0,333.6,0.0,0.0,16,9.9,38.25,26.90625,430.5,0,0
13246.0,33.36,505.38,1171.21,52.79,159.36,143,-58.0,174.0,13.44125874125874,1922.1,0,0
13247.0,209.1,0.0,183.0,109.02,0.0,25,5.1,52.02,20.0448,501.12,0,0
13248.0,39.66,0.0,345.25,80.77,0.0,26,9.96,31.6,17.91076923076923,465.68,0,0
13249.0,0.0,19.25,683.91,0.0,8.25,23,0.5700000000000001,152.64,30.93086956521739,711.41,0,0
13253.0,182.36,0.0,512.64,335.4,0.0,36,4.5600000000000005,180.0,28.622222222222224,1030.4,0,0
13255.0,23.4,51.510000000000005,192.65,16.6,106.5,14,-8.850000000000001,90.0,27.90428571428572,390.66,0,0
13256.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0
13258.0,23.4,280.4,391.89,2.89,0.0,38,2.1,81.6,18.383684210526315,698.58,0,0
13259.0,71.18,16.7,171.64,19.65,13.15,87,0.21,25.5,3.36,292.32,0,0
13260.0,19.8,0.0,537.8199999999999,0.0,0.0,8,16.6,219.0,69.7025,557.62,0,0
13261.0,0.0,0.0,842.1,102.0,0.0,9,67.5,135.0,104.9,944.1,0,0
13262.0,17.700000000000003,0.0,182.59,0.0,0.0,11,6.959999999999999,51.0,18.208181818181817,200.29,0,0
13263.0,548.73,742.6700000000001,5463.55,334.53,364.59,1677,0.19,122.4,4.444883720930233,7454.07,0,0
13265.0,237.6,74.39999999999999,1591.64,49.92,154.1,91,4.0,232.0,23.1610989010989,2107.66,0,0
13266.0,231.48,44.55,2763.94,114.19,563.51,202,-45.0,117.0,18.40430693069307,3717.67,0,0
13267.0,182.64,256.5,3665.14,140.08,160.07999999999998,224,-47.7,76.5,19.662678571428568,4404.44,0,0
13268.0,150.89,121.54,2708.34,114.72,72.15,447,-23.6,60.0,7.086442953020134,3167.64,0,0
13269.0,708.36,37.77,3514.03,601.4,454.36,320,-12.75,177.60000000000002,16.61225,5315.92,0,0
13270.0,0.0,0.0,590.0,0.0,0.0,1,590.0,590.0,590.0,590.0,0,0
13271.0,6.91,9.6,145.04,11.89,4.82,101,-20.4,15.3,1.764950495049505,178.26,0,0
13272.0,30.450000000000003,53.400000000000006,192.71,0.0,0.0,15,13.5,29.700000000000003,18.43733333333333,276.56,0,0
13273.0,19.8,24.9,78.98,0.0,15.3,16,2.52,24.9,8.68625,138.98,0,0
13276.0,39.1,17.0,497.48,37.35,0.0,30,11.5,46.0,19.69766666666667,590.9300000000001,0,0
13277.0,26.4,0.0,232.0,0.0,0.0,8,25.0,49.5,32.3,258.4,0,0
13278.0,86.25999999999999,0.0,312.58,73.39,70.5,46,0.55,39.84,11.798478260869564,542.73,0,0
13279.0,0.0,0.0,88.95,14.85,22.5,11,-8.5,25.5,11.481818181818182,126.3,0,0
13280.0,101.65,34.05,418.91,0.0,260.25,85,0.55,21.9,9.586588235294116,814.86,0,0
13282.0,0.0,17.700000000000003,670.84,37.3,322.0,40,-41.25,91.8,26.196000000000005,1047.84,0,0
13283.0,0.0,4.5600000000000005,72.1,0.0,17.0,7,4.5600000000000005,20.8,13.38,93.66,0,0
13284.0,14.85,0.0,136.3,0.0,45.0,14,-5.04,25.5,14.010714285714286,196.15,0,0
13285.0,308.31,37.8,1797.14,352.52,213.35,187,5.04,33.0,14.487272727272726,2709.12,0,0
13291.0,39.45,130.04,191.62,0.0,0.0,42,0.42,34.8,8.597857142857142,361.11,0,0
13292.0,70.33,134.76,339.35,34.5,0.0,31,9.95,39.6,18.67548387096774,578.9399999999999,0,0
13294.0,80.0,52.5,498.44,153.9,88.9,54,9.95,31.8,16.18037037037037,873.74,0,0
13295.0,17.0,17.700000000000003,127.55,0.0,35.7,11,-3.25,25.200000000000003,17.995454545454546,197.95,0,0
13296.0,51.4,0.0,25.5,0.0,10.5,5,10.5,34.0,17.48,87.4,0,0
13297.0,114.48,219.6,1494.03,208.94,52.8,59,8.5,102.0,35.421186440677964,2089.85,0,0
13298.0,0.0,0.0,360.0,0.0,0.0,2,90.0,270.0,180.0,360.0,0,0
13299.0,17.700000000000003,17.700000000000003,107.1,0.0,0.0,5,17.700000000000003,59.7,28.5,142.5,0,0
13300.0,29.700000000000003,0.0,280.59,37.3,17.700000000000003,22,-4.95,30.0,16.60409090909091,365.29,0,0
13301.0,20.1,205.8,353.24,38.95,0.0,81,0.48,34.0,7.630740740740741,618.09,0,0
13302.0,0.0,0.0,0.0,63.75,0.0,1,63.75,63.75,63.75,63.75,0,0
13304.0,14.95,25.05,171.98,19.5,68.94,21,5.04,19.5,14.305714285714286,300.42,0,0
13305.0,195.3,178.2,1463.08,69.48,94.8,81,9.36,63.6,24.701975308641973,2000.86,0,0
13307.0,15.0,0.0,0.0,0.0,0.0,1,15.0,15.0,15.0,15.0,0,0
13308.0,111.6,0.0,1181.01,37.5,37.5,57,-12.5,149.4,23.993157894736843,1367.61,0,0
13309.0,199.58,0.0,1075.41,31.5,150.3,107,2.52,40.5,13.614859813084111,1456.79,0,0
13310.0,189.4,170.15,524.99,57.96,141.13,77,-16.6,30.0,14.073116883116883,1083.63,0,0
13311.0,16.95,0.0,581.62,0.0,0.0,26,3.0,78.96000000000001,23.02192307692308,598.57,0,0
13313.0,105.6,162.8,828.68,238.0,220.24,78,5.04,59.4,19.94,1555.32,0,0
13314.0,73.4,0.0,355.93,80.15,69.18,75,-29.700000000000003,29.700000000000003,7.715466666666666,578.66,0,0
13316.0,8.35,4.25,4987.67,552.95,262.27,88,-162.24,330.0,66.08511363636363,5815.49,0,0
13317.0,150.65,94.51,1614.25,194.86,85.80000000000001,135,-25.5,40.8,15.852370370370371,2140.07,0,0
13318.0,0.0,0.0,541.7,53.400000000000006,45.66,20,9.96,102.0,32.038,640.76,0,0
13319.0,1286.39,259.65000000000003,7036.110000000001,880.84,1201.35,500,-17.0,153.0,21.32868,10664.34,0,0
13320.0,178.24,0.0,1034.76,151.1,127.6,110,-23.4,25.0,13.56090909090909,1491.7,0,0
13321.0,0.0,45.36,522.0,0.0,0.0,11,17.700000000000003,232.0,51.57818181818182,567.36,0,0
13322.0,0.0,41.35,140.63,0.0,17.5,25,1.25,45.0,7.9792,199.48,0,0
13323.0,0.0,199.5,588.35,0.0,0.0,21,14.85,204.0,37.516666666666666,787.85,0,0
13324.0,1249.36,101.4,5722.04,0.0,0.0,77,-32.849999999999994,350.4,91.85454545454546,7072.8,0,0
13325.0,102.8,0.0,470.5,0.0,102.0,12,10.5,133.0,56.275,675.3,0,0
13327.0,89.88,11.9,2699.56,389.43,426.8,109,-10.2,99.6,33.18871559633028,3617.57,0,0
13328.0,306.48,122.4,846.5999999999999,0.0,33.0,17,10.08,266.40000000000003,76.96941176470588,1308.48,0,0
13329.0,13.2,0.0,492.3,103.5,131.39999999999998,19,-35.400000000000006,131.39999999999998,38.96842105263158,740.4,0,0
13330.0,49.620000000000005,0.0,1006.24,27.6,57.47,53,6.8,79.2,21.526981132075477,1140.93,0,0
13332.0,19.8,0.0,293.75,37.35,0.0,21,10.08,23.6,16.70952380952381,350.9,0,0
13334.0,186.0,475.45,2195.17,196.2,484.0,268,0.65,81.6,13.197089552238806,3536.82,0,0
13336.0,116.04,25.1,653.98,0.0,0.0,51,6.959999999999999,30.0,15.590588235294115,795.12,0,0
13338.0,34.8,44.400000000000006,284.61,11.25,56.76,24,-15.0,130.8,17.9925,431.82,0,0
13339.0,69.5,80.7,611.02,12.75,86.15,54,6.959999999999999,34.0,15.928148148148148,860.12,0,0
13340.0,1748.0800000000002,882.24,6235.79,664.69,1205.68,134,10.08,414.72,80.12298507462687,10736.48,0,0
13341.0,157.85,0.0,384.4,19.9,213.7,42,7.800000000000001,87.6,18.472619047619048,775.85,0,0
13343.0,0.0,0.0,254.93,34.0,15.0,22,-25.5,50.0,13.815,303.93,0,0
13344.0,245.11,164.43,1819.18,155.9,159.10000000000002,119,6.64,290.0,21.37579831932773,2543.72,0,0
13345.0,29.85,0.0,330.05,0.0,17.700000000000003,22,-9.95,50.0,17.163636363636364,377.6,0,0
13347.0,0.0,0.0,168.79999999999998,172.56,0.0,8,30.0,59.4,42.67,341.36,0,0
13348.0,129.3,10.2,56.16,0.0,38.1,14,9.96,29.700000000000003,16.697142857142858,233.76,0,0
13349.0,6.64,15.0,210.68,0.0,15.0,16,4.68,50.0,15.4575,247.32,0,0
13350.0,19.8,0.0,871.02,19.9,0.0,43,-49.95,61.2,21.17953488372093,910.72,0,0
13351.0,0.0,0.0,373.94,0.0,0.0,16,14.85,50.0,23.37125,373.94,0,0
13352.0,15.0,56.75999999999999,291.72,15.3,10.5,27,-3.75,50.0,14.417777777777776,389.28,0,0
13354.0,44.7,64.64999999999999,471.88,69.9,92.4,51,5.04,39.6,14.579019607843136,743.53,0,0
13355.0,60.6,14.85,561.95,20.8,16.5,32,8.5,102.0,21.084375,674.7,0,0
13356.0,75.95,0.0,443.4,146.64,102.25,42,5.8,47.7,18.29142857142857,768.24,0,0
13357.0,121.95,0.0,453.37,2.95,31.68,90,0.55,40.8,6.777222222222223,609.95,0,0
13358.0,44.55,0.0,308.32,0.0,86.16,29,2.88,50.0,15.138965517241378,439.03,0,0
13359.0,0.0,109.75,265.05,24.96,31.5,24,-8.3,50.0,17.969166666666666,431.26,0,0
13362.0,209.26,300.75,2155.35,77.88,342.25,169,-2.95,59.400000000000006,18.25733727810651,3085.49,0,0
13363.0,73.74,64.02,695.02,105.24,54.48,60,2.88,50.0,16.541666666666668,992.5,0,0
13364.0,0.0,0.0,0.0,0.0,0.0,20,-24.96,24.96,0.0,0.0,0,0
13365.0,308.72,0.0,1624.86,114.54,143.1,132,-17.85,76.5,16.600151515151513,2191.22,0,0
13366.0,0.0,0.0,56.16,0.0,0.0,1,56.16,56.16,56.16,56.16,0,0
13368.0,50.13,0.0,443.97,95.4,33.9,29,10.08,50.0,21.49655172413793,623.4,0,0
13369.0,0.0,92.55,171.2,0.0,0.0,19,-15.0,50.0,13.88157894736842,263.75,0,0
13370.0,109.1,0.0,449.92,137.1,25.200000000000003,44,-17.0,39.8,16.393636363636364,721.32,0,0
13372.0,57.35,30.12,291.17,0.0,0.0,23,6.959999999999999,50.0,16.46260869565217,378.64,0,0
13373.0,289.26,183.34000000000003,1996.2,576.47,266.98,158,2.88,123.75,20.963607594936708,3312.25,0,0
13375.0,72.0,15.0,591.24,71.19999999999999,23.46,38,-5.75,102.0,20.339473684210525,772.9,0,0
13376.0,145.55,21.6,554.81,58.1,239.7,53,5.8,50.0,19.240754716981133,1019.76,0,0
13379.0,23.67,54.78,352.03000000000003,36.7,105.38,97,0.39,33.0,5.902680412371134,572.56,0,0
13381.0,754.95,108.4,2074.54,142.68,546.24,173,-12.5,102.0,20.96421965317919,3626.81,0,0
13382.0,0.0,17.700000000000003,175.29,0.0,30.0,15,9.95,19.8,14.866,222.99,0,0
13384.0,694.44,135.57,2599.62,605.25,87.39999999999999,155,-18.75,232.0,26.595354838709675,4122.28,0,0
13385.0,81.35000000000001,74.1,307.99,40.23,30.9,35,5.04,49.9,15.273428571428571,534.57,0,0
13388.0,38.4,214.1,300.2,74.45,0.0,36,-49.95,53.1,17.420833333333334,627.15,0,0
13389.0,54.7,117.55,585.93,19.5,20.28,51,5.04,30.0,15.646274509803922,797.96,0,0
13390.0,0.0,0.0,225.48,318.6,0.0,13,15.0,119.4,41.8523076923077,544.08,0,0
13391.0,0.0,0.0,59.8,0.0,0.0,1,59.8,59.8,59.8,59.8,0,0
13394.0,224.22,216.68,1357.74,151.38,362.78,164,-75.60000000000001,75.60000000000001,14.102439024390245,2312.8,0,0
13395.0,56.14,55.8,195.78,0.0,0.0,21,1.92,31.9,14.653333333333334,307.72,0,0
13396.0,15.0,74.76,863.23,228.3,144.0,47,-16.35,118.8,28.197659574468084,1325.29,0,0
13397.0,665.8000000000001,0.0,653.04,169.54,50.8,39,-4.95,162.72,39.46615384615385,1539.18,0,0
13398.0,54.45,0.0,349.44,0.0,53.45,26,9.95,35.7,17.59,457.34,0,0
13402.0,149.10000000000002,39.6,313.83,13.2,105.5,39,2.28,53.1,15.92897435897436,621.23,0,0
13403.0,0.0,0.0,60.0,0.0,15.0,3,15.0,45.0,25.0,75.0,0,0
13404.0,109.65,0.0,110.5,32.34,0.0,11,9.96,63.74999999999999,22.953636363636363,252.49,0,0
13405.0,0.0,27.75,504.141,9.96,30.6,27,0.001,39.8,21.201888888888888,572.451,0,0
13408.0,2910.37,4078.04,15778.99,2569.98,2150.03,501,-110.43,306.0,54.86508982035928,27487.41,0,0
13410.0,29.700000000000003,0.0,877.61,81.6,0.0,30,-8.3,70.2,32.96366666666667,988.91,0,0
13411.0,6.25,90.00000000000001,88.55,0.0,28.75,18,2.1,34.65,11.863888888888887,213.55,0,0
13414.0,134.51999999999998,30.0,1138.53,39.6,47.85,24,10.08,432.0,57.9375,1390.5,0,0
13416.0,0.0,68.0,576.5,0.0,68.0,19,17.0,79.2,37.5,712.5,0,0
13417.0,0.0,17.700000000000003,570.73,32.4,20.0,28,12.48,37.5,22.886785714285715,640.83,0,0
13418.0,590.24,21.0,4226.11,474.61,533.48,314,-179.39999999999998,250.0,18.61605095541401,5845.44,0,0
13419.0,19.8,0.0,145.9,0.0,55.36,16,5.04,25.200000000000003,13.81625,221.06,0,0
13420.0,17.4,14.7,108.25,0.0,0.0,10,-17.4,38.25,14.035,140.35,0,0
13421.0,385.4,123.25,951.18,151.45000000000002,237.7,105,-2.1,81.6,17.609333333333332,1848.98,0,0
13422.0,505.27,0.0,1395.82,565.71,134.75,128,-24.75,75.0,20.324609375,2601.55,0,0
13425.0,171.54,171.5,1119.95,39.0,122.22,78,6.64,88.80000000000001,20.823205128205128,1624.21,0,0
13426.0,454.48,224.88,2323.4,148.5,399.44,159,-83.0,149.4,22.331446540880503,3550.7000000000003,0,0
13427.0,15.0,209.92,332.48,15.0,10.2,29,6.959999999999999,79.2,20.089655172413792,582.6,0,0
13428.0,24.49,12.38,153.06,11.82,16.72,74,0.38,8.5,2.952297297297297,218.47,0,0
13429.0,33.96,120.12,737.62,85.8,29.3,67,4.5600000000000005,51.0,15.02686567164179,1006.8,0,0
13430.0,151.66,50.4,402.53,44.1,0.0,54,-12.48,51.0,12.012777777777776,648.6899999999999,0,0
13431.0,167.82,74.12,897.7,113.06,16.4,46,6.64,183.6,27.589130434782607,1269.1,0,0
13434.0,0.0,0.0,534.24,0.0,0.0,10,6.6000000000000005,177.60000000000002,53.424,534.24,0,0
13435.0,45.64,621.25,2464.26,618.34,45.0,103,-11.25,180.0,36.83970873786408,3794.49,0,0
13436.0,0.0,0.0,139.04,23.9,33.95,12,10.2,25.5,16.4075,196.89,0,0
13437.0,190.55,530.7,1823.88,398.48,464.4500000000001,167,6.72,102.0,20.40754491017964,3408.06,0,0
13439.0,16.75,43.57,197.19,20.4,5.8,54,0.42,20.4,5.253888888888889,283.71,0,0
13441.0,0.0,53.0,243.64,0.0,0.0,13,9.96,81.12,22.818461538461538,296.64,0,0
13447.0,15.6,155.70000000000002,692.03,195.9,45.0,62,-14.85,53.55,17.81016129032258,1104.23,0,0
13448.0,153.7,117.65,2626.99,114.36,452.97,199,-29.75,60.0,17.415427135678392,3465.67,0,0
13449.0,19.8,17.700000000000003,183.18,35.8,35.4,19,5.04,34.0,15.362105263157895,291.88,0,0
13450.0,214.8,120.6,1450.02,0.0,258.3,71,10.08,103.68,28.784788732394365,2043.72,0,0
13451.0,306.7,237.21,1692.18,125.12,555.24,444,-59.7,39.8,6.5685810810810805,2916.45,0,0
13452.0,0.0,0.0,0.0,590.0,0.0,2,295.0,295.0,295.0,590.0,0,0
13453.0,0.0,39.6,317.38,0.0,0.0,17,11.9,39.8,20.99882352941176,356.98,0,0
13455.0,0.0,16.8,910.3,19.8,60.45,53,-14.85,63.75,19.006603773584903,1007.35,0,0
13456.0,198.1,0.0,980.83,494.99,63.900000000000006,65,-20.4,207.50000000000003,26.73569230769231,1737.8200000000002,0,0
13458.0,482.06,2420.43,5418.86,456.32,760.25,394,-33.2,122.4,24.207918781725887,9537.92,0,0
13460.0,30.6,0.0,122.66,30.18,0.0,17,4.68,17.0,10.790588235294118,183.44,0,0
13461.0,0.0,0.0,1167.9,20.8,256.3,27,19.8,163.79999999999998,53.51851851851852,1445.0,0,0
13462.0,0.0,0.0,143.25,0.0,0.0,10,-8.25,19.8,14.325,143.25,0,0
13464.0,124.47,75.2,392.91,54.9,27.2,41,6.959999999999999,30.0,16.45560975609756,674.68,0,0
13466.0,0.0,0.0,231.35,66.60000000000001,0.0,18,-9.95,35.400000000000006,16.552777777777777,297.95,0,0
13467.0,149.75,107.32,777.26,38.17,11.21,99,0.78,39.8,10.946565656565657,1083.71,0,0
13468.0,249.3,856.96,4081.92,37.6,430.97,306,-19.9,163.2,18.48611111111111,5656.75,0,0
13470.0,0.0,0.0,132.0,0.0,33.0,10,16.5,16.5,16.5,165.0,0,0
13471.0,421.17,61.45,1419.99,183.98,444.99,260,0.39,45.0,9.736846153846152,2531.58,0,0
13473.0,69.8,0.0,299.99,0.0,47.75,22,-5.1,45.0,18.97909090909091,417.54,0,0
13474.0,4.75,25.24,164.7,0.0,34.9,64,0.42,12.75,3.58734375,229.59,0,0
13475.0,49.5,474.12,738.7,0.0,169.46,86,6.959999999999999,76.32000000000001,16.648604651162792,1431.78,0,0
13476.0,95.45,35.400000000000006,607.52,228.55,125.85,61,-125.0,125.0,17.91426229508197,1092.77,0,0
13477.0,48.81,42.6,1193.6,61.72,94.79999999999998,81,-7.95,76.5,17.796666666666667,1441.53,0,0
13479.0,45.0,75.8,135.45,19.9,14.85,16,-9.95,39.6,18.1875,291.0,0,0
13481.0,85.0,29.9,1289.06,307.35,65.5,112,-15.0,41.6,15.864375,1776.81,0,0
13482.0,19.8,0.0,146.99,0.0,17.85,11,6.959999999999999,20.28,16.785454545454545,184.64,0,0
13483.0,10.2,0.0,119.94,10.2,0.0,10,10.08,30.0,14.034,140.34,0,0
13484.0,0.0,0.0,246.3,0.0,67.5,8,15.9,67.5,39.225,313.8,0,0
13485.0,29.85,16.5,258.44,68.5,80.95,23,10.2,70.80000000000001,19.749565217391304,454.24,0,0
13486.0,69.6,195.99,726.82,104.2,25.8,69,4.5600000000000005,39.6,16.2668115942029,1122.41,0,0
13487.0,0.0,171.0,287.3,63.9,53.2,34,10.2,35.400000000000006,16.923529411764704,575.4,0,0
13488.0,807.87,900.98,5086.94,743.02,1371.8,427,-29.9,238.8,20.86793911007026,8910.61,0,0
13489.0,0.0,21.6,318.24,76.8,32.879999999999995,14,7.800000000000001,158.4,32.10857142857143,449.52,0,0
13491.0,149.8,4.5600000000000005,784.16,15.54,261.76,86,2.28,30.6,14.137441860465117,1215.82,0,0
13492.0,33.04,0.0,1047.4,49.5,139.9,50,6.64,67.5,25.3968,1269.84,1,0
13493.0,0.0,0.0,618.63,0.0,0.0,8,14.85,156.6,77.32875,618.63,1,0
13494.0,17.700000000000003,20.4,224.76,0.0,53.400000000000006,18,8.5,35.400000000000006,17.570000000000004,316.26000000000005,0,0
13495.0,162.3,564.85,1262.97,0.0,0.0,52,-29.700000000000003,135.0,38.27153846153846,1990.12,0,0
13496.0,0.0,97.2,520.73,0.0,0.0,36,-35.400000000000006,70.80000000000001,17.16472222222222,617.93,0,0
13497.0,0.0,59.7,223.85,0.0,37.5,20,-27.0,35.400000000000006,16.052500000000002,321.05,0,0
13499.0,0.0,393.93,669.83,83.2,0.0,45,-5.0,102.0,25.488,1146.96,0,0
13500.0,144.15,123.6,800.32,23.4,45.3,67,-15.0,39.6,16.966716417910447,1136.77,0,0
13501.0,221.7,431.88,533.51,105.5,17.88,53,-29.85,102.0,24.72584905660377,1310.47,1,0
13502.0,79.2,21.96,134.94,0.0,55.9,18,4.2,59.400000000000006,16.22222222222222,292.0,0,0
13503.0,15.0,0.0,95.2,72.95,33.7,17,8.2,23.9,12.755882352941176,216.85,0,0
13504.0,19.8,19.8,220.93,0.0,35.400000000000006,22,4.68,22.5,13.451363636363636,295.93,0,0
13505.0,463.91,99.0,3313.33,97.62,309.02,227,-32.849999999999994,320.0,18.8673127753304,4282.88,1,0
13506.0,19.8,64.9,314.72,23.4,30.0,29,-2.95,30.0,15.614482758620689,452.82,0,0
13507.0,199.18,339.92,1666.24,170.5,103.32,162,4.5600000000000005,39.6,15.303456790123455,2479.16,0,0
13508.0,0.0,0.0,73.83,6.24,30.9,12,2.5,17.85,9.2475,110.97,0,0
13509.0,22.68,0.0,677.6,0.0,279.44,44,7.56,127.2,22.26636363636364,979.72,0,0
13510.0,160.70000000000002,48.85,1082.62,336.99,156.0,117,-3.9,40.8,15.25777777777778,1785.16,0,0
13512.0,0.0,9.95,208.11,0.0,33.15,15,9.95,30.0,16.747333333333334,251.21,0,0
13513.0,0.0,117.3,87.8,0.0,0.0,10,9.9,60.0,20.51,205.1,0,0
13514.0,41.5,0.0,110.70000000000002,0.0,0.0,4,35.400000000000006,41.5,38.05,152.20000000000002,0,0
13515.0,30.6,128.10000000000002,588.1,98.22,46.1,59,6.959999999999999,35.400000000000006,15.103728813559322,891.12,0,0
13516.0,380.66,0.0,909.81,85.74000000000001,13.2,44,9.96,180.0,31.5775,1389.41,0,0
13517.0,117.25,232.28,1539.19,86.8,133.55,143,-15.6,35.400000000000006,14.74874125874126,2109.07,0,0
13518.0,34.8,0.0,459.74,108.8,56.1,38,8.5,35.400000000000006,17.353684210526314,659.4399999999999,0,0
13519.0,43.25,0.0,55.6,11.95,0.0,9,-11.95,23.9,12.311111111111112,110.8,0,0
13520.0,953.6,0.0,2087.5,89.45,357.2,95,-120.0,200.0,36.713157894736845,3487.75,1,0
13521.0,162.48,91.55,657.19,88.25999999999999,94.17,436,0.19,17.0,2.508371559633028,1093.65,0,0
13522.0,0.0,34.0,91.8,0.0,0.0,5,15.0,35.7,25.160000000000004,125.8,0,0
13523.0,411.07,105.45000000000002,2099.26,466.55,673.05,177,-165.0,165.0,21.21683615819209,3755.38,0,0
13524.0,0.0,182.7,487.28,0.0,10.2,27,5.9,40.8,25.19185185185185,680.1800000000001,0,0
13525.0,0.0,0.0,604.88,23.9,0.0,6,23.9,232.0,104.79666666666668,628.78,0,0
13527.0,150.71,538.29,1452.38,56.41,65.97,224,-23.75,35.8,10.106071428571427,2263.76,0,0
13529.0,101.7,0.0,206.06,0.0,0.0,15,9.96,50.85,20.517333333333333,307.76,0,0
13531.0,0.0,0.0,231.4,29.7,222.7,22,10.5,41.6,21.99090909090909,483.8,0,0
13532.0,18.9,3.55,172.07,14.09,1.7,66,0.85,30.0,3.1865151515151515,210.31,0,0
13533.0,18.7,16.43,217.56,18.1,0.0,76,0.65,13.05,3.563026315789474,270.79,0,0
13534.0,102.0,299.35,4074.16,622.83,514.74,342,-29.85,41.6,16.41251461988304,5613.08,0,0
13536.0,360.34,272.31,1924.38,845.9100000000001,45.35,179,0.42,89.10000000000001,19.26418994413408,3448.29,0,0
13538.0,0.0,0.0,1231.35,0.0,49.5,25,17.85,70.8,51.234,1280.85,0,0
13539.0,74.85,86.0,261.74,68.55,114.7,38,-25.5,33.9,15.943157894736842,605.84,0,0
13544.0,18.41,9.2,231.41,8.54,23.85,87,0.29,13.52,3.349540229885058,291.41,0,0
13546.0,78.75,0.0,344.03,75.83000000000001,128.38,98,0.29,38.25,6.397857142857143,626.99,0,0
13548.0,48.14,154.75,341.17,24.39,113.96,124,0.42,54.18,5.503306451612903,682.41,0,0
13549.0,39.8,182.3,552.2,13.6,128.22000000000003,52,-2.08,45.0,17.61769230769231,916.12,0,0
13551.0,0.0,0.0,73.95,0.0,17.85,4,17.85,38.25,22.950000000000003,91.8,0,0
13552.0,432.64,374.99,2521.81,112.74,97.35,121,-83.2,119.52,29.25231404958678,3539.53,0,0
13555.0,387.71,707.9,2111.62,729.8,212.25,136,0.85,122.4,30.50941176470588,4149.28,0,0
13557.0,72.60000000000001,147.48,353.48,0.0,10.5,34,9.96,60.0,17.178235294117645,584.06,0,0
13558.0,31.45,56.54,354.05,107.29,55.73,175,0.38,16.6,3.457485714285714,605.06,0,0
13560.0,0.0,18.05,112.45,18.43,25.44,33,0.79,14.75,5.283939393939394,174.37,0,0
13561.0,4.25,86.28,32.32,19.01,0.0,14,1.65,81.6,10.132857142857144,141.86,0,0
13562.0,0.0,439.8,1023.98,187.2,148.35,82,6.959999999999999,53.55,21.943048780487803,1799.33,0,0
13563.0,4.95,250.5,477.89,1.7,42.49,49,0.39,165.0,15.867959183673468,777.53,0,0
13564.0,55.760000000000005,58.55,505.78,27.65,0.0,85,-550.64,550.64,7.620470588235294,647.74,0,0
13565.0,26.0,58.0,156.22,0.0,0.0,38,0.85,30.0,6.321578947368421,240.22,0,0
13566.0,191.81,98.16,415.17,120.49,49.08,176,0.38,47.6,4.969943181818182,874.71,0,0
13568.0,5.4,44.2,120.25,8.5,14.5,44,0.85,11.8,4.382954545454545,192.85,0,0
13569.0,16.45,12.1,328.69,9.08,7.43,85,0.42,16.95,4.397058823529412,373.75,0,0
13570.0,0.0,28.22,200.33,0.0,10.94,27,0.85,40.56,8.870000000000001,239.49,0,0
13571.0,296.86,196.63,1136.81,220.31,241.71,341,0.42,20.8,6.1358357771261005,2092.32,0,0
13572.0,70.80000000000001,0.0,1313.45,0.0,0.0,33,8.850000000000001,157.92000000000002,41.946969696969695,1384.25,0,0
13573.0,6.25,10.2,249.3,28.65,0.0,26,0.39,41.25,11.323076923076922,294.4,0,0
13575.0,85.25,19.8,522.47,56.2,48.35,46,6.959999999999999,41.6,15.914565217391305,732.0699999999999,0,0
13576.0,63.05000000000001,101.98,6378.17,60.55,99.55,130,-4.2,244.08,51.56384615384616,6703.3,0,0
13577.0,0.0,0.0,1091.25,327.25,239.8,85,-20.8,99.0,19.50941176470588,1658.3,0,0
13579.0,0.0,94.04999999999998,339.15000000000003,33.84,0.0,23,8.95,47.7,20.30608695652174,467.04,0,0
13581.0,1.45,17.700000000000003,87.05,0.0,11.8,10,1.45,31.8,11.8,118.0,0,0
13583.0,203.25,13.56,421.4,50.8,92.02,53,4.5600000000000005,31.6,14.73641509433962,781.03,0,0
13584.0,0.0,8.0,98.8,21.35,14.25,24,0.85,27.25,5.933333333333334,142.4,0,0
13587.0,0.0,25.200000000000003,321.8,0.0,0.0,11,-299.4,299.4,31.545454545454547,347.0,0,0
13588.0,206.5,0.0,1715.06,353.06,170.5,180,-17.700000000000003,39.6,13.584,2445.12,0,0
13589.0,112.85,20.4,246.4,0.0,0.0,21,2.9,30.6,18.07857142857143,379.65,0,0
