CustomerID,Products0,Products1,Products2,Products3,Products4,PurchaseCount,PurchaseMin,PurchaseMax,PurchaseMean,PurchaseSum,Foreign
13273.0,19.799999999999997,114.08,5.1,0.0,0.0,16,2.52,24.900000000000002,8.68625,138.98,0
13276.0,39.1,485.83,0.0,0.0,66.0,30,11.5,46.0,19.69766666666667,590.9300000000001,0
13277.0,26.4,100.0,0.0,132.0,0.0,8,25.0,49.5,32.3,258.4,0
13278.0,89.15,214.03,8.5,155.6,75.45,46,0.55,39.839999999999996,11.798478260869565,542.73,0
13279.0,0.0,88.95,22.5,14.850000000000001,0.0,11,-8.5,25.5,11.481818181818182,126.30000000000001,0
13280.0,109.9,245.81,172.8,166.95,119.39999999999999,85,0.55,21.9,9.586588235294117,814.86,0
13282.0,0.0,677.59,10.5,53.8,305.95,40,-41.25,91.80000000000001,26.196000000000005,1047.8400000000001,0
13283.0,0.0,4.5600000000000005,17.0,72.1,0.0,7,4.5600000000000005,20.8,13.379999999999999,93.66,0
13284.0,28.050000000000004,108.1,31.799999999999997,28.2,0.0,14,-5.04,25.5,14.010714285714286,196.15,0
13285.0,347.91,1228.92,159.05,892.24,81.0,187,5.04,33.0,14.487272727272726,2709.12,0
13291.0,39.45,262.15999999999997,0.0,49.5,10.0,42,0.42,34.8,8.597857142857142,361.11,0
13292.0,70.33,493.61,0.0,0.0,15.0,31,9.95,39.599999999999994,18.67548387096774,578.9399999999999,0
13294.0,80.0,637.49,108.80000000000001,35.55,11.9,54,9.95,31.8,16.18037037037037,873.74,0
13295.0,17.0,127.55000000000001,15.9,0.0,37.5,11,-3.25,25.200000000000003,17.995454545454546,197.95000000000002,0
13296.0,51.4,25.5,10.5,0.0,0.0,5,10.5,34.0,17.48,87.4,0
13297.0,137.88,1758.1699999999998,33.0,141.0,19.799999999999997,59,8.5,102.0,35.421186440677964,2089.85,0
13298.0,0.0,360.0,0.0,0.0,0.0,2,90.0,270.0,180.0,360.0,0
13299.0,17.700000000000003,124.80000000000001,0.0,0.0,0.0,5,17.700000000000003,59.699999999999996,28.5,142.5,0
13300.0,29.700000000000003,173.09,0.0,74.6,87.9,22,-4.95,30.0,16.60409090909091,365.29,0
13301.0,20.099999999999998,591.74,0.0,3.75,2.5,81,0.48,34.0,7.630740740740741,618.09,0
13302.0,63.75,0.0,0.0,0.0,0.0,1,63.75,63.75,63.75,63.75,0
13304.0,14.95,162.53,69.45,19.5,33.99,21,5.04,19.5,14.305714285714286,300.42,0
13305.0,195.3,1594.16,0.0,41.6,169.8,81,9.36,63.6,24.701975308641973,2000.86,0
13307.0,15.0,0.0,0.0,0.0,0.0,1,15.0,15.0,15.0,15.0,0
13308.0,111.60000000000001,1100.71,0.0,30.0,125.30000000000001,57,-12.5,149.4,23.993157894736843,1367.6100000000001,0
13309.0,199.58,708.15,58.3,414.36,76.4,107,2.52,40.5,13.614859813084111,1456.79,0
13310.0,189.4,781.03,62.800000000000004,15.0,35.400000000000006,77,-16.6,30.0,14.073116883116885,1083.63,0
13311.0,16.95,462.22,0.0,8.95,110.45,26,3.0,78.96000000000001,23.02192307692308,598.57,0
13313.0,105.60000000000001,704.28,197.5,508.20000000000005,39.74,78,5.04,59.4,19.939999999999998,1555.32,0
13314.0,86.6,415.56,0.0,8.5,68.0,75,-29.700000000000003,29.700000000000003,7.715466666666666,578.66,0
13316.0,8.9,5102.3,122.04,4.25,578.0,88,-162.24,330.0,66.08511363636363,5815.49,0
13317.0,226.85000000000002,1537.53,82.7,144.75,148.24,135,-25.5,40.8,15.852370370370371,2140.07,0
13318.0,23.400000000000002,571.7,15.9,0.0,29.759999999999998,20,9.959999999999999,102.0,32.038,640.76,0
13319.0,1448.93,6967.06,647.3000000000001,960.65,640.4,500,-17.0,153.0,21.32868,10664.34,0
13320.0,178.24,561.07,61.0,494.5,196.89,110,-23.4,25.0,13.56090909090909,1491.7,0
13321.0,0.0,567.36,0.0,0.0,0.0,11,17.700000000000003,232.0,51.57818181818182,567.36,0
13322.0,0.0,192.33,0.0,0.0,7.15,25,1.25,45.0,7.9792000000000005,199.48000000000002,0
13323.0,0.0,736.85,0.0,0.0,51.0,21,14.850000000000001,204.0,37.516666666666666,787.85,0
13324.0,2169.7599999999998,4597.04,0.0,0.0,306.0,77,-32.849999999999994,350.4,91.85454545454546,7072.8,0
13325.0,102.8,556.0,0.0,16.5,0.0,12,10.5,133.0,56.275,675.3,0
13327.0,100.08,1888.88,426.8,1111.45,90.36,109,-10.2,99.60000000000001,33.188715596330276,3617.57,0
13328.0,306.48,935.9999999999999,33.0,33.0,0.0,17,10.08,266.40000000000003,76.96941176470588,1308.48,0
13329.0,52.800000000000004,403.85999999999996,131.39999999999998,0.0,152.34,19,-35.400000000000006,131.39999999999998,38.96842105263158,740.4,0
13330.0,49.620000000000005,406.73999999999995,24.47,596.9,63.199999999999996,53,6.8,79.2,21.526981132075473,1140.93,0
13332.0,19.799999999999997,234.5,0.0,50.8,45.8,21,10.08,23.6,16.70952380952381,350.9,0
13334.0,238.8,2248.62,420.8,327.6,301.0,268,0.65,81.6,13.197089552238806,3536.82,0
13336.0,182.04,457.48,0.0,66.0,89.6,51,6.959999999999999,30.0,15.590588235294117,795.12,0
13338.0,87.6,327.06,17.159999999999997,0.0,0.0,24,-15.0,130.8,17.9925,431.82,0
13339.0,95.45,660.72,17.0,0.0,86.95,54,6.959999999999999,34.0,15.928148148148148,860.12,0
13340.0,1912.48,6228.66,782.2,1015.3000000000001,797.84,134,10.08,414.71999999999997,80.12298507462687,10736.48,0
13341.0,171.05,293.59999999999997,140.95,33.0,137.25,42,7.800000000000001,87.6,18.472619047619048,775.85,0
13343.0,0.0,188.32999999999998,0.0,115.6,0.0,22,-25.5,50.0,13.815,303.93,0
13344.0,284.71,1972.6100000000001,33.0,39.0,214.4,119,6.64,290.0,21.37579831932773,2543.72,0
13345.0,29.849999999999998,193.70000000000002,0.0,107.25,46.8,22,-9.95,50.0,17.163636363636364,377.6,0
13347.0,0.0,206.95999999999998,0.0,0.0,134.4,8,30.0,59.4,42.67,341.36,0
13348.0,129.3,86.75999999999999,17.700000000000003,0.0,0.0,14,9.959999999999999,29.700000000000003,16.697142857142858,233.76,0
13349.0,46.24,171.07999999999998,15.0,0.0,15.0,16,4.68,50.0,15.4575,247.32,0
13350.0,19.8,878.42,0.0,0.0,12.5,43,-49.95,61.199999999999996,21.17953488372093,910.72,0
13351.0,0.0,335.14,0.0,20.8,18.0,16,14.850000000000001,50.0,23.37125,373.94,0
13352.0,15.0,344.72999999999996,10.5,7.800000000000001,11.25,27,-3.75,50.0,14.417777777777777,389.28,0
13354.0,54.900000000000006,552.01,10.5,0.0,126.12,51,5.04,39.599999999999994,14.579019607843136,743.53,0
13355.0,60.6,256.5,37.3,228.0,92.3,32,8.5,102.0,21.084375,674.7,0
13356.0,125.75,457.09999999999997,42.400000000000006,52.3,90.69,42,5.8,47.7,18.291428571428572,768.24,0
13357.0,128.2,427.07,22.53,0.0,32.15,90,0.55,40.8,6.777222222222223,609.95,0
13358.0,44.550000000000004,314.67,53.459999999999994,8.5,17.85,29,2.88,50.0,15.138965517241378,439.03,0
13359.0,0.0,399.76,0.0,0.0,31.5,24,-8.3,50.0,17.969166666666666,431.26,0
13362.0,244.84,2371.9,158.25,61.099999999999994,249.4,169,-2.95,59.400000000000006,18.25733727810651,3085.4900000000002,0
13363.0,104.28,752.85,41.4,0.0,93.97,60,2.88,50.0,16.541666666666668,992.5,0
13364.0,0.0,0.0,0.0,0.0,0.0,20,-24.96,24.96,0.0,0.0,0
13365.0,321.92,1321.87,27.900000000000002,178.2,341.33,132,-17.85,76.5,16.600151515151513,2191.22,0
13366.0,0.0,56.160000000000004,0.0,0.0,0.0,1,56.160000000000004,56.160000000000004,56.160000000000004,56.160000000000004,0
13368.0,76.53,432.27,0.0,33.0,81.6,29,10.08,50.0,21.49655172413793,623.4,0
13369.0,0.0,227.2,0.0,0.0,36.550000000000004,19,-15.0,50.0,13.881578947368421,263.75,0
13370.0,109.1,454.82,0.0,17.700000000000003,139.7,44,-17.0,39.8,16.393636363636364,721.32,0
13372.0,57.35,303.59000000000003,0.0,0.0,17.700000000000003,23,6.959999999999999,50.0,16.46260869565217,378.64,0
13373.0,344.34,2504.53,116.85,34.5,312.03,158,2.88,123.75,20.963607594936708,3312.25,0
13375.0,85.19999999999999,593.64,44.26,37.3,12.5,38,-5.75,102.0,20.339473684210525,772.9,0
13376.0,145.55,479.31,199.55,165.6,29.75,53,5.8,50.0,19.240754716981133,1019.76,0
13379.0,25.37,435.62,52.68,16.4,42.49,97,0.39,33.0,5.902680412371134,572.56,0
13381.0,896.4300000000001,2216.62,167.36,0.0,346.4,173,-12.5,102.0,20.96421965317919,3626.81,0
13382.0,0.0,192.99,0.0,0.0,30.0,15,9.95,19.8,14.866000000000001,222.99,0
13384.0,767.64,2161.62,0.0,937.3000000000001,255.72,155,-18.75,232.0,26.595354838709675,4122.28,0
13385.0,81.35000000000001,359.52,15.9,15.299999999999999,62.5,35,5.04,49.9,15.273428571428573,534.57,0
13388.0,38.4,511.0,0.0,0.0,77.75,36,-49.95,53.1,17.420833333333334,627.15,0
13389.0,54.699999999999996,662.66,10.2,19.79,50.61,51,5.04,30.0,15.646274509803922,797.96,0
13390.0,0.0,269.88,0.0,0.0,274.2,13,15.0,119.39999999999999,41.8523076923077,544.08,0
13391.0,0.0,59.8,0.0,0.0,0.0,1,59.8,59.8,59.8,59.8,0
13394.0,276.42,1776.9,169.52,-13.2,103.16,164,-75.60000000000001,75.60000000000001,14.102439024390245,2312.8,0
13395.0,56.14,239.88,0.0,0.0,11.7,21,1.92,31.9,14.653333333333334,307.72,0
13396.0,48.6,1141.3300000000002,58.2,0.0,77.16,47,-16.35,118.80000000000001,28.197659574468084,1325.29,0
13397.0,665.8000000000001,702.88,20.8,66.6,83.1,39,-4.95,162.72,39.46615384615385,1539.18,0
13398.0,67.65,338.94,40.25,0.0,10.5,26,9.95,35.7,17.59,457.34,0
13402.0,188.70000000000002,327.03,70.80000000000001,0.0,34.7,39,2.2800000000000002,53.1,15.92897435897436,621.23,0
13403.0,0.0,60.0,0.0,0.0,15.0,3,15.0,45.0,25.0,75.0,0
13404.0,109.64999999999999,142.84,0.0,0.0,0.0,11,9.959999999999999,63.74999999999999,22.953636363636363,252.49,0
13405.0,0.0,529.101,30.599999999999998,0.0,12.75,27,0.001,39.8,21.201888888888888,572.451,0
13408.0,3192.97,17603.89,1616.89,3662.1,1411.56,501,-110.43,306.0,54.86508982035928,27487.41,0
13410.0,29.700000000000003,573.05,0.0,20.16,366.0,30,-8.3,70.2,32.96366666666667,988.91,0
13411.0,6.25,183.35,6.25,0.0,17.700000000000003,18,2.1,34.65,11.863888888888889,213.55,0
13414.0,134.51999999999998,1076.13,0.0,0.0,179.85,24,10.08,432.0,57.9375,1390.5,0
13416.0,0.0,576.5,0.0,0.0,136.0,19,17.0,79.2,37.5,712.5,0
13417.0,0.0,604.93,20.0,0.0,15.9,28,12.48,37.5,22.886785714285715,640.83,0
13418.0,681.44,4189.32,129.66,113.6,731.42,314,-179.39999999999998,250.0,18.61605095541401,5845.44,0
13419.0,19.799999999999997,125.10000000000001,55.36,20.8,0.0,16,5.04,25.200000000000003,13.81625,221.06,0
13420.0,17.4,122.95,0.0,0.0,0.0,10,-17.4,38.25,14.035,140.35,0
13421.0,391.3,998.28,253.45,165.1,40.849999999999994,105,-2.1,81.6,17.609333333333332,1848.98,0
13422.0,621.43,1510.24,35.400000000000006,214.0,220.48,128,-24.75,75.0,20.324609375,2601.55,0
13425.0,263.94,1009.25,26.7,240.2,84.12,78,6.64,88.80000000000001,20.823205128205128,1624.21,0
13426.0,521.5600000000001,2482.3,256.7,8.2,281.94000000000005,159,-83.0,149.4,22.331446540880506,3550.7000000000003,0
13427.0,15.0,567.6,0.0,0.0,0.0,29,6.959999999999999,79.2,20.089655172413792,582.6,0
13428.0,24.490000000000002,165.66,6.7,3.75,17.87,74,0.38,8.5,2.952297297297297,218.47,0
13429.0,33.96,718.4399999999999,50.1,179.1,25.200000000000003,67,4.5600000000000005,51.0,15.02686567164179,1006.8,0
13430.0,179.86,441.22999999999996,0.0,12.600000000000001,15.0,54,-12.48,51.0,12.012777777777776,648.6899999999999,0
13431.0,167.82,974.64,16.4,95.3,14.940000000000001,46,6.64,183.6,27.589130434782607,1269.1,0
13434.0,0.0,534.24,0.0,0.0,0.0,10,6.6000000000000005,177.60000000000002,53.424,534.24,0
13435.0,187.74,3440.8,0.0,9.2,156.75,103,-11.25,180.0,36.83970873786408,3794.4900000000002,0
13436.0,0.0,121.03999999999999,0.0,0.0,75.85,12,10.2,25.5,16.4075,196.89,0
13437.0,230.15,2610.01,198.75,0.0,369.15,167,6.72,102.0,20.40754491017964,3408.06,0
13439.0,16.75,258.71,3.25,0.0,5.0,54,0.42,20.4,5.253888888888889,283.71,0
13441.0,0.0,296.64,0.0,0.0,0.0,13,9.959999999999999,81.12,22.818461538461538,296.64,0
13447.0,50.28,986.5500000000001,25.200000000000003,0.0,42.2,62,-14.850000000000001,53.550000000000004,17.81016129032258,1104.23,0
13448.0,157.0,2743.9,298.02,42.15,224.6,199,-29.75,60.0,17.415427135678392,3465.67,0
13449.0,19.799999999999997,195.08,15.600000000000001,41.6,19.799999999999997,19,5.04,34.0,15.362105263157895,291.88,0
13450.0,254.4,1134.3,10.5,436.32,208.2,71,10.08,103.67999999999999,28.784788732394365,2043.7199999999998,0
13451.0,337.5,1719.26,290.17,280.0,289.52,444,-59.699999999999996,39.8,6.5685810810810805,2916.45,0
13452.0,0.0,590.0,0.0,0.0,0.0,2,295.0,295.0,295.0,590.0,0
13453.0,0.0,356.97999999999996,0.0,0.0,0.0,17,11.9,39.8,20.998823529411762,356.97999999999996,0
13455.0,0.0,868.1,30.3,41.4,67.55,53,-14.850000000000001,63.75,19.006603773584906,1007.35,0
13456.0,198.1,1233.8200000000002,31.200000000000003,41.6,233.1,65,-20.4,207.50000000000003,26.73569230769231,1737.8200000000002,0
13458.0,552.26,7352.71,342.55,679.4,611.0,394,-33.2,122.39999999999999,24.207918781725887,9537.92,0
13460.0,45.6,137.84,0.0,0.0,0.0,17,4.68,17.0,10.790588235294118,183.44,0
13461.0,0.0,223.2,256.3,965.5,0.0,27,19.799999999999997,163.79999999999998,53.51851851851852,1445.0,0
13462.0,0.0,125.25,0.0,0.0,18.0,10,-8.25,19.8,14.325,143.25,0
13464.0,134.67000000000002,523.01,0.0,0.0,17.0,41,6.959999999999999,30.0,16.45560975609756,674.68,0
13466.0,0.0,287.45,0.0,0.0,10.5,18,-9.95,35.400000000000006,16.552777777777777,297.95,0
13467.0,151.4,846.92,2.15,17.53,65.71000000000001,99,0.78,39.8,10.946565656565657,1083.71,0
13468.0,249.3,4846.88,317.45,0.0,243.12,306,-19.9,163.2,18.48611111111111,5656.75,0
13470.0,0.0,0.0,33.0,132.0,0.0,10,16.5,16.5,16.5,165.0,0
13471.0,503.27,1492.41,259.98,85.15,190.77,260,0.39,45.0,9.736846153846153,2531.58,0
13473.0,69.8,244.48999999999998,17.85,0.0,85.4,22,-5.1,45.0,18.97909090909091,417.54,0
13474.0,8.6,176.19,30.6,0.0,14.2,64,0.42,12.75,3.58734375,229.59,0
13475.0,102.30000000000001,1113.02,81.25999999999999,12.5,122.7,86,6.959999999999999,76.32000000000001,16.648604651162792,1431.78,0
13476.0,121.85000000000001,651.27,79.2,0.0,240.45,61,-125.0,125.0,17.91426229508197,1092.77,0
13477.0,48.81,1154.32,0.0,23.2,215.2,81,-7.95,76.5,17.796666666666667,1441.53,0
13479.0,45.0,246.0,0.0,0.0,0.0,16,-9.95,39.599999999999994,18.1875,291.0,0
13481.0,98.2,1026.37,40.3,510.90000000000003,101.04,112,-15.0,41.6,15.864374999999999,1776.81,0
13482.0,19.799999999999997,131.99,17.85,0.0,15.0,11,6.959999999999999,20.28,16.785454545454545,184.64,0
13483.0,10.2,130.14,0.0,0.0,0.0,10,10.08,30.0,14.034,140.34,0
13484.0,0.0,246.3,67.5,0.0,0.0,8,15.9,67.5,39.225,313.8,0
13485.0,66.45,232.5,37.75,36.0,81.53999999999999,23,10.2,70.80000000000001,19.749565217391304,454.24,0
13486.0,109.19999999999999,964.61,0.0,33.0,15.6,69,4.5600000000000005,39.599999999999994,16.2668115942029,1122.41,0
13487.0,0.0,485.0,72.7,0.0,17.700000000000003,34,10.2,35.400000000000006,16.923529411764704,575.4,0
13488.0,1019.03,5849.91,842.42,454.8,744.45,427,-29.9,238.79999999999998,20.86793911007026,8910.61,0
13489.0,46.8,372.72,0.0,0.0,30.0,14,7.800000000000001,158.4,32.10857142857143,449.52,0
13491.0,149.8,794.0600000000001,166.84,0.0,105.12,86,2.2800000000000002,30.599999999999998,14.137441860465115,1215.82,0
13492.0,46.24,815.2,126.7,264.0,17.700000000000003,50,6.64,67.5,25.3968,1269.84,1
13493.0,0.0,618.63,0.0,0.0,0.0,8,14.850000000000001,156.6,77.32875,618.63,1
13494.0,17.700000000000003,212.16000000000003,17.85,33.0,35.550000000000004,18,8.5,35.400000000000006,17.570000000000004,316.26000000000005,0
13495.0,162.3,1797.82,0.0,0.0,30.0,52,-29.700000000000003,135.0,38.27153846153846,1990.1200000000001,0
13496.0,0.0,608.98,0.0,8.95,0.0,36,-35.400000000000006,70.80000000000001,17.16472222222222,617.93,0
13497.0,0.0,301.25,0.0,0.0,19.799999999999997,20,-27.0,35.400000000000006,16.052500000000002,321.05,0
13499.0,0.0,1063.76,0.0,83.2,0.0,45,-5.0,102.0,25.488,1146.96,0
13500.0,167.55,839.02,25.200000000000003,10.2,94.80000000000001,67,-15.0,39.599999999999994,16.966716417910447,1136.77,0
13501.0,234.89999999999998,916.22,0.0,0.0,159.35,53,-29.849999999999998,102.0,24.725849056603774,1310.47,1
13502.0,79.2,176.8,36.0,0.0,0.0,18,4.2,59.400000000000006,16.22222222222222,292.0,0
13503.0,15.0,92.7,18.7,23.2,67.25,17,8.2,23.9,12.755882352941176,216.85,0
13504.0,19.8,234.43,17.700000000000003,13.5,10.5,22,4.68,22.5,13.451363636363636,295.93,0
13505.0,531.71,3371.35,209.37,70.9,99.55,227,-32.849999999999994,320.0,18.867312775330397,4282.88,1
13506.0,43.2,334.62,0.0,30.0,45.0,29,-2.95,30.0,15.614482758620689,452.82,0
13507.0,225.58,2087.66,32.7,13.5,119.72,162,4.5600000000000005,39.599999999999994,15.303456790123455,2479.16,0
13508.0,0.0,86.33,22.14,0.0,2.5,12,2.5,17.85,9.2475,110.97,0
13509.0,22.68,730.7,160.34,0.0,66.0,44,7.56,127.2,22.266363636363636,979.72,0
13510.0,160.70000000000002,1039.06,141.0,383.8,60.6,117,-3.9,40.8,15.257777777777779,1785.16,0
13512.0,0.0,173.06,33.15,0.0,45.0,15,9.95,30.0,16.747333333333334,251.21,0
13513.0,0.0,205.1,0.0,0.0,0.0,10,9.899999999999999,60.0,20.509999999999998,205.1,0
13514.0,41.5,110.70000000000002,0.0,0.0,0.0,4,35.400000000000006,41.5,38.050000000000004,152.20000000000002,0
13515.0,110.94,612.9,22.7,104.5,40.08,59,6.959999999999999,35.400000000000006,15.103728813559322,891.12,0
13516.0,417.26,787.71,0.0,0.0,184.44,44,9.959999999999999,180.0,31.5775,1389.41,0
13517.0,117.25,1817.75,81.05,63.08,29.94,143,-15.6,35.400000000000006,14.74874125874126,2109.07,0
13518.0,34.8,380.24,29.3,112.4,102.69999999999999,38,8.5,35.400000000000006,17.353684210526314,659.4399999999999,0
13519.0,43.25,55.6,0.0,0.0,11.95,9,-11.95,23.9,12.311111111111112,110.80000000000001,0
13520.0,953.6,1855.55,228.2,261.40000000000003,189.0,95,-120.0,200.0,36.713157894736845,3487.75,1
13521.0,166.88,758.63,13.55,9.86,144.73,436,0.19,17.0,2.508371559633028,1093.65,0
13522.0,0.0,125.80000000000001,0.0,0.0,0.0,5,15.0,35.7,25.160000000000004,125.80000000000001,0
13523.0,471.07,2451.93,271.7,46.4,514.28,177,-165.0,165.0,21.21683615819209,3755.38,0
13524.0,0.0,660.1800000000001,0.0,0.0,20.0,27,5.9,40.8,25.191851851851855,680.1800000000001,0
13525.0,0.0,604.88,0.0,0.0,23.9,6,23.9,232.0,104.79666666666667,628.78,0
13527.0,174.11,2008.28,2.08,1.65,77.64,224,-23.75,35.8,10.106071428571429,2263.76,0
13529.0,101.69999999999999,189.56,0.0,16.5,0.0,15,9.959999999999999,50.849999999999994,20.517333333333333,307.76,0
13531.0,0.0,114.9,207.7,161.2,0.0,22,10.5,41.6,21.990909090909092,483.8,0
13532.0,22.5,178.17,0.0,2.1,7.54,66,0.85,30.0,3.1865151515151515,210.31,0
13533.0,21.65,205.65,0.0,8.39,35.1,76,0.65,13.049999999999999,3.563026315789474,270.79,0
13534.0,102.0,1430.03,622.53,3428.77,29.75,342,-29.849999999999998,41.6,16.41251461988304,5613.08,0
13536.0,361.73,2650.41,11.75,270.4,154.0,179,0.42,89.10000000000001,19.264189944134078,3448.29,0
13538.0,0.0,1231.35,0.0,0.0,49.5,25,17.85,70.8,51.233999999999995,1280.85,0
13539.0,74.85,289.4,64.30000000000001,52.5,124.79,38,-25.5,33.9,15.943157894736842,605.84,0
13544.0,19.66,223.0,8.9,1.65,38.2,87,0.29,13.52,3.349540229885058,291.41,0
13546.0,97.7,392.98,68.5,0.0,67.81,98,0.29,38.25,6.397857142857143,626.99,0
13548.0,51.09,504.45,76.07000000000001,6.24,44.56,124,0.42,54.18,5.503306451612903,682.41,0
13549.0,66.2,654.6,115.02000000000001,62.6,17.700000000000003,52,-2.08,45.0,17.61769230769231,916.12,0
13551.0,0.0,73.95,0.0,0.0,17.85,4,17.85,38.25,22.950000000000003,91.80000000000001,0
13552.0,463.54,1911.64,64.5,740.7,359.15,121,-83.2,119.52000000000001,29.25231404958678,3539.53,0
13555.0,488.11,3179.78,0.0,195.12,286.27,136,0.85,122.39999999999999,30.50941176470588,4149.28,0
13557.0,72.60000000000001,461.0,10.5,0.0,39.96,34,9.959999999999999,60.0,17.178235294117645,584.06,0
13558.0,50.65,443.94,29.27,41.019999999999996,40.18,175,0.38,16.6,3.457485714285714,605.06,0
13560.0,0.0,120.16000000000001,0.0,18.72,35.49,33,0.79,14.75,5.283939393939394,174.37,0
13561.0,4.25,131.79999999999998,2.08,3.73,0.0,14,1.65,81.6,10.132857142857143,141.85999999999999,0
13562.0,0.0,1091.46,175.05,497.12,35.7,82,6.959999999999999,53.550000000000004,21.943048780487803,1799.33,0
13563.0,4.95,634.31,27.54,12.48,98.25,49,0.39,165.0,15.867959183673468,777.53,0
13564.0,55.760000000000005,566.58,0.0,0.0,25.4,85,-550.64,550.64,7.620470588235294,647.74,0
13565.0,26.0,179.22,0.0,0.0,35.0,38,0.85,30.0,6.321578947368421,240.22,0
13566.0,214.96,561.92,35.74,36.64,25.45,176,0.38,47.6,4.969943181818182,874.71,0
13568.0,5.4,137.05,8.35,3.75,38.300000000000004,44,0.85,11.8,4.382954545454545,192.85,0
13569.0,17.55,289.61,5.75,21.689999999999998,39.15,85,0.42,16.95,4.397058823529412,373.75,0
13570.0,0.0,220.41,0.0,0.0,19.08,27,0.85,40.56,8.870000000000001,239.49,0
13571.0,301.86,1048.98,159.69,469.97,111.82000000000001,341,0.42,20.8,6.1358357771261005,2092.32,0
13572.0,70.80000000000001,1238.45,0.0,0.0,75.0,33,8.850000000000001,157.92000000000002,41.946969696969695,1384.25,0
13573.0,15.100000000000001,278.91,0.0,0.0,0.39,26,0.39,41.25,11.323076923076922,294.4,0
13575.0,85.25,401.07,24.95,181.5,39.3,46,6.959999999999999,41.6,15.914565217391303,732.0699999999999,0
13576.0,63.05000000000001,6345.85,0.0,25.35,269.05,130,-4.2,244.08,51.56384615384616,6703.3,0
13577.0,0.0,731.1,281.4,633.3000000000001,12.5,85,-20.8,99.0,19.50941176470588,1658.3,0
13579.0,0.0,458.09,0.0,0.0,8.95,23,8.95,47.7,20.30608695652174,467.04,0
13581.0,1.45,101.80000000000001,0.0,2.95,11.8,10,1.45,31.8,11.8,118.0,0
13583.0,231.45000000000002,406.36,41.2,45.8,56.22,53,4.5600000000000005,31.6,14.736415094339621,781.03,0
13584.0,0.0,118.3,12.899999999999999,3.65,7.55,24,0.85,27.25,5.933333333333334,142.4,0
13587.0,0.0,142.8,0.0,179.0,25.200000000000003,11,-299.4,299.4,31.545454545454547,347.0,0
13588.0,286.0,1839.3799999999999,23.2,20.16,276.38,180,-17.700000000000003,39.599999999999994,13.584,2445.12,0
13589.0,112.85,246.0,0.0,20.8,0.0,21,2.9,30.599999999999998,18.07857142857143,379.65,0
13590.0,203.4,1176.18,173.85,327.89,94.8,89,-4.15,113.76,22.203595505617976,1976.12,0
13591.0,53.099999999999994,733.03,117.69999999999999,150.6,62.7,58,8.5,76.5,19.26086206896552,1117.13,0
13592.0,29.8,121.19,79.11999999999999,0.0,17.85,16,6.8,32.849999999999994,15.497499999999999,247.95999999999998,0
13593.0,0.0,1941.18,0.0,0.0,49.1,129,-46.8,59.5,15.428527131782946,1990.28,0
13594.0,23.28,237.19,84.69999999999999,21.799999999999997,30.0,26,2.5,33.0,15.268076923076924,396.97,0
13596.0,136.17000000000002,466.11,0.85,9.54,84.37,166,0.39,24.900000000000002,4.199036144578313,697.04,0
13598.0,44.38,104.3,8.34,10.4,0.0,41,-12.75,25.5,4.083414634146342,167.42000000000002,0
13599.0,113.71,3437.12,288.7,933.85,257.22,264,-21.0,165.0,19.055303030303033,5030.6,0
13600.0,0.0,219.52,0.0,0.0,0.0,19,1.25,44.849999999999994,11.553684210526317,219.52,0
13601.0,63.59,541.47,14.950000000000001,45.71,27.6,99,0.55,29.700000000000003,7.003232323232324,693.32,0
13602.0,41.94,322.05,0.0,58.1,6.8,23,6.64,30.240000000000002,18.647391304347824,428.89,0
13603.0,22.240000000000002,130.2,0.0,0.0,11.9,27,1.17,17.9,6.086666666666667,164.34,0
13606.0,35.14,169.79,44.37,0.0,31.24,43,0.85,30.599999999999998,6.524186046511627,280.53999999999996,0
13607.0,58.88,556.9300000000001,8.4,1.65,52.150000000000006,98,0.19,25.0,6.918469387755102,678.01,0
13610.0,137.19,921.25,10.030000000000001,33.69,13.27,228,-8.5,34.0,4.892236842105263,1115.43,0
13611.0,123.00000000000001,998.25,0.0,4.25,32.7,76,-12.75,60.839999999999996,15.239473684210527,1158.2,0
13614.0,286.84000000000003,1135.33,46.75,0.0,141.54,201,0.24,50.849999999999994,8.01223880597015,1610.46,0
13615.0,57.15,325.14,0.0,0.0,17.700000000000003,24,-17.700000000000003,40.56,16.66625,399.99,0
13617.0,12.75,516.43,0.0,15.0,0.0,44,0.95,57.75,12.367727272727272,544.18,0
13618.0,0.0,144.34,0.0,33.0,0.0,13,3.4799999999999995,30.0,13.641538461538461,177.34,0
13621.0,14.850000000000001,163.96,0.0,5.04,30.0,19,2.88,20.0,11.255263157894737,213.85,0
13623.0,55.05,598.51,1.25,7.23,10.4,86,-43.8,109.5,7.819069767441861,672.44,0
13626.0,82.95,135.32,6.959999999999999,0.0,32.0,19,6.959999999999999,19.799999999999997,13.53842105263158,257.23,0
13627.0,151.5,1427.62,17.700000000000003,0.0,27.2,94,-12.75,203.52,17.276808510638297,1624.02,0
13629.0,58.5,277.86,2779.0,4677.0,0.0,59,6.959999999999999,358.0,132.07389830508475,7792.36,0
13630.0,27.599999999999998,1741.75,0.0,22.880000000000003,203.45,80,-8.5,158.39999999999998,24.946,1995.68,0
13631.0,0.0,890.72,0.0,0.0,2131.05,12,-48.65,850.0,251.81416666666667,3021.77,0
13632.0,204.59,1483.89,64.96000000000001,94.98,268.6,147,-4.25,60.480000000000004,14.401496598639456,2117.02,0
